COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
,962103049,961101825,407167,44560,44275,962103049,BRĂILA,,,28,GRĂDINIŢA CU PROGRAM NORMAL CAZASU,GRADINITA CU PROGRAM NORMAL CAZASU,CAZASU,Florilor,
,962101341,961102256,1321683,43411,43420,962101341,BRĂILA,,,13,GRĂDINIŢA CU PROGRAM NORMAL NR.4 ÎNSURĂŢEI,GRADINITA CU PROGRAM NORMAL NR 4 INSURATEI,ÎNSURĂŢEI,SOSEAUA BRAILEI,
17343755,961101644,,403977,42682,42691,961101644,BRĂILA,,,2,"""ŞCOALA GIMNAZIALĂ """"NIKOS KAZANTZAKIS"""" BRĂILA""",SCOALA GIMNAZIALA NIKOS KAZANTZAKIS BRAILA,BRĂILA,RUBINELOR,
,962100435,961102396,407363,44505,44523,962100435,BRĂILA,,,25,GRĂDINIŢA CU PROGRAM NORMAL LANURILE,GRADINITA CU PROGRAM NORMAL LANURILE,LANURILE,SF. VOIEVOZI,
,962100349,961101712,404488,42708,42717,962100349,BRĂILA,,,125,GRĂDINIŢA CU PROGRAM NORMAL CHISCANI,GRADINITA CU PROGRAM NORMAL CHISCANI,CHIŞCANI,SCOLII,
,962102835,961102437,406278,42968,43000,962102835,BRĂILA,,,16,GRĂDINIŢA CU PROGRAM NORMAL CHICHINEŢU,GRADINITA CU PROGRAM NORMAL CHICHINETU,CHICHINEŢU,ŞCOLII,
15722337,961102464,,404000,42682,42691,961102464,BRĂILA,,,46,"""ŞCOALA GIMNAZIALĂ """"ION BĂNCILĂ"""" BRAILA""",SCOALA GIMNAZIALA ION BANCILA BRAILA,BRĂILA,ŞCOLILOR,
,962101282,961100073,,42682,42691,962101282,BRĂILA,,,190,GRĂDINIŢA CU PROGRAM NORMAL NR.18 BRĂILA,GRADINITA CU PROGRAM NORMAL NR 18 BRAILA,BRĂILA,AL.I.CUZA,
17378915,961102066,,405999,44462,44471,961102066,BRĂILA,,,532,ŞCOALA GIMNAZIALĂ VIŞANI,SCOALA GIMNAZIALA VISANI,VIŞANI,ŞCOLII,
17378958,961101784,,405779,44202,44211,961101784,BRĂILA,,,28,ŞCOALA GIMNAZIALĂ TRAIAN,SCOALA GIMNAZIALA TRAIAN,TRAIAN,PRINCIPALĂ,
,962101133,961102568,900016,43867,43910,962101133,BRĂILA,,,5,GRĂDINIŢA CU PROGRAM NORMAL OLĂNEASCA,GRADINITA CU PROGRAM NORMAL OLANEASCA,OLĂNEASCA,FOCSANIULUI,
,962100887,961101671,404696,42913,42931,962100887,BRĂILA,,,22,ŞCOALA PRIMARĂ C.GABRIELESCU,SCOALA PRIMARA C GABRIELESCU,CONSTANTIN GABRIELESCU,Scolii,
,962100661,961101888,406864,43812,43821,962100661,BRĂILA,,,,GRĂDINIŢA CU PROGRAM NORMAL ROŞIORI,GRADINITA CU PROGRAM NORMAL ROSIORI,ROŞIORI,,
,962102627,961102021,,42682,42691,962102627,BRĂILA,,,397,GRĂDINIŢA CU PROGRAM PRELUNGIT NR.5 BRĂILA,GRADINITA CU PROGRAM PRELUNGIT NR 5 BRAILA,BRĂILA,,
,962100607,961102505,406838,43732,43769,962100607,BRĂILA,,,59,GRĂDINIŢA CU PROGRAM NORMAL CONSTANTINEŞTI,GRADINITA CU PROGRAM NORMAL CONSTANTINESTI,CONSTANTINEŞTI,SF. CONSTANTIN,
17383440,961101852,,404610,42842,42851,961101852,BRĂILA,,,18,ŞCOALA GIMNAZIALĂ BERTEŞTII DE JOS,SCOALA GIMNAZIALA BERTESTII DE JOS,BERTEŞTII DE JOS,Principală,
,962103004,961102057,,43493,43527,962103004,BRĂILA,,,,ŞCOALA GIMNAZIALĂ MĂGURENI,SCOALA GIMNAZIALA MAGURENI,MĂGURENI,,
,962101074,961100186,,44391,44417,962101074,BRĂILA,,,124,ŞCOALA GIMNAZIALĂ BALDOVINEŞTI,SCOALA GIMNAZIALA BALDOVINESTI,BALDOVINEŞTI,SCOLII,
,962100471,961102523,407258,44355,44364,962100471,BRĂILA,,,32,GRĂDINIŢA CU PROGRAM NORMAL UNIREA,GRADINITA CU PROGRAM NORMAL UNIREA,UNIREA,Scolii,
,962100299,961102134,405729,42771,42815,962100299,BRĂILA,,,26,ŞCOALA PRIMARĂ HORIA,SCOALA PRIMARA HORIA,HORIA,,
,962100263,961102134,3352014,42771,42815,962100263,BRĂILA,,,26,GRĂDINIŢA CU PROGRAM NORMAL HORIA,GRADINITA CU PROGRAM NORMAL HORIA,HORIA,PRINCIPALĂ,
42057,971100033,,408733,42682,42691,971100033,BRĂILA,,,97,PALATUL COPIILOR BRĂILA,PALATUL COPIILOR BRAILA,BRĂILA,AL.I.CUZA,
,962100593,961102505,405377,43732,43769,962100593,BRĂILA,,,59,ŞCOALA PRIMARĂ CONSTANTINEŞTI,SCOALA PRIMARA CONSTANTINESTI,CONSTANTINEŞTI,,
,962100625,961102003,406761,43652,43689,962100625,BRĂILA,,,222,GRĂDINIŢA CU PROGRAM NORMAL ŢEPEŞ VODĂ,GRADINITA CU PROGRAM NORMAL TEPES VODA,ŢEPEŞ VODĂ,VIOLETELOR,
17378923,961102292,,404892,43180,43199,961102292,BRĂILA,,,286,"""ŞCOALA GIMNAZIALĂ """"TOMA TÂMPEANU"""" GALBENU""",SCOALA GIMNAZIALA TOMA TAMPEANU GALBENU,GALBENU,,
,962103022,961101956,406644,43466,43475,962103022,BRĂILA,,,91,GRĂDINIŢA CU PROGRAM NORMAL JIRLĂU,GRADINITA CU PROGRAM NORMAL JIRLAU,JIRLĂU,Rm. - Sărat,
,962102993,961102057,,43493,43545,962102993,BRĂILA,,,,ŞCOALA PRIMARĂ PLOPI,SCOALA PRIMARA PLOPI,PLOPI,,
,962101504,961101938,,42682,42691,962101504,BRĂILA,,,22B,GRĂDINIŢA CU PROGRAM PRELUNGIT NR.42 BRĂILA,GRADINITA CU PROGRAM PRELUNGIT NR 42 BRAILA,BRĂILA,CARABUSULUI,
,962100453,961102523,407260,44355,44382,962100453,BRĂILA,,,33,GRĂDINIŢA CU PROGRAM NORMAL VALEA CANEPII,GRADINITA CU PROGRAM NORMAL VALEA CANEPII,VALEA CÂNEPII,Vizirului,
,962100901,961101843,406280,43019,43028,962100901,BRĂILA,,,2,GRĂDINIŢA CU PROGRAM NORMAL CIREŞU,GRADINITA CU PROGRAM NORMAL CIRESU,CIREŞU,,
17369577,961101956,,405157,43466,43475,961101956,BRĂILA,,,104,ŞCOALA GIMNAZIALĂ JIRLĂU,SCOALA GIMNAZIALA JIRLAU,JIRLĂU,RÂMNICU SĂRAT,
17358810,961102514,,405559,43992,44006,961102514,BRĂILA,,,23,ŞCOALA GIMNAZIALĂ SILIŞTEA,SCOALA GIMNAZIALA SILISTEA,SILIŞTEA,PRINCIPALĂ,
,962101264,961100082,,42753,42762,962101264,BRĂILA,,,50,GRĂDINIŢA CU PROGRAM NORMAL FĂUREI,GRADINITA CU PROGRAM NORMAL FAUREI,FĂUREI,REPUBLICII,
17378907,961101721,,406058,44505,44514,961101721,BRĂILA,,,117,ŞCOALA GIMNAZIALĂ VIZIRU,SCOALA GIMNAZIALA VIZIRU,VIZIRU,BRĂILEI,
,962101196,961102378,406840,43787,43796,962101196,BRĂILA,,,58,GRĂDINIŢA CU PROGRAM NORMAL ROMANU,GRADINITA CU PROGRAM NORMAL ROMANU,ROMANU,Republicii,
,962101038,961102066,407296,44462,44471,962101038,BRĂILA,,,592,GRĂDINIŢA CU PROGRAM NORMAL VIŞANI,GRADINITA CU PROGRAM NORMAL VISANI,VIŞANI,SF.NICOLAE,
14413015,961102378,,405406,43787,43796,961102378,BRĂILA,,,55,ŞCOALA GIMNAZIALĂ ROMANU,SCOALA GIMNAZIALA ROMANU,ROMANU,REPLUBLICII,
,962100928,961101843,9404787,43019,43055,962100928,BRĂILA,,,3,ŞCOALA PRIMARĂ SCĂRLĂTEŞTI,SCOALA PRIMARA SCARLATESTI,SCĂRLĂTEŞTI,ȘCOLII,
17401074,961101974,,405860,44300,44319,961101974,BRĂILA,,,64,"""ŞCOALA GIMNAZIALĂ """"PETRE CARP"""" TUFEŞTI""",SCOALA GIMNAZIALA PETRE CARP TUFESTI,TUFEŞTI,PRIMĂRIEI,
,962102785,961102306,,43073,43108,962102785,BRĂILA,,,4,ŞCOALA GIMNAZIALĂ TĂTARU,SCOALA GIMNAZIALA TATARU,TĂTARU,AUREL GEORGESCU,
,962101201,961102274,,43331,43402,962101201,BRĂILA,,,,GRĂDINIŢA CU PROGRAM NORMAL TÂRLELE FILIU,GRADINITA CU PROGRAM NORMAL TARLELE FILIU,TÂRLELE FILIU,,
17368369,961101703,,1166629,42682,42691,961101703,BRĂILA,,,6,"""ŞCOALA GIMNAZIALĂ """"MIHAI VITEAZUL"""" BRĂILA""",SCOALA GIMNAZIALA MIHAI VITEAZUL BRAILA,BRĂILA,SEBEŞ,
,962100557,961101626,406943,43929,43938,962100557,BRĂILA,,,10,GRĂDINIŢA CU PROGRAM NORMAL SCORŢARU NOU,GRADINITA CU PROGRAM NORMAL SCORTARU NOU,SCORŢARU NOU,Principala,
,962102844,961102202,406436,43242,43251,962102844,BRĂILA,,,47,GRĂDINIŢA CU PROGRAM NORMAL GEMENELE,GRADINITA CU PROGRAM NORMAL GEMENELE,GEMENELE,BRAILEI,
4343044,961100082,,404517,42753,42762,961100082,BRĂILA,,,86,"""LICEUL TEORETIC """"GEORGE VÂLSAN"""" FĂUREI""",LICEUL TEORETIC GEORGE VALSAN FAUREI,FĂUREI,ŞCOLII,
23570027,961102491,,909959,44177,44186,961102491,BRĂILA,,,1,ŞCOALA GIMNAZIALĂ SPECIALĂ TICHILEŞTI,SCOALA GIMNAZIALA SPECIALA TICHILESTI,TICHILEŞTI,MIHAI EMINESCU,
,962101549,961100195,,42682,42691,962101549,BRĂILA,,,43,GRĂDINIŢA CU PROGRAM NORMAL NR.25 BRĂILA,GRADINITA CU PROGRAM NORMAL NR 25 BRAILA,BRĂILA,FOCSANI,
,962101011,961102595,406383,43117,43171,962101011,BRĂILA,,,169,GRĂDINIŢA CU PROGRAM NORMAL TITCOV,GRADINITA CU PROGRAM NORMAL TITCOV,TITCOV,Zavoi,
,962100946,961102188,407246,44328,44346,962100946,BRĂILA,,,7,GRĂDINIŢA CU PROGRAM NORMAL JUGUREANU,GRADINITA CU PROGRAM NORMAL JUGUREANU,JUGUREANU,,
,962100765,961101852,,42842,42904,962100765,BRĂILA,,,24,ŞCOALA GIMNAZIALĂ SPIRU HARET,SCOALA GIMNAZIALA SPIRU HARET,SPIRU HARET,Lalelelor,
17358802,961101911,,900342,42682,42691,961101911,BRĂILA,,,1,GRĂDINIŢA CU PROGRAM PRELUNGIT NR.11 BRĂILA,GRADINITA CU PROGRAM PRELUNGIT NR 11 BRAILA,BRĂILA,ALEEA COCORILOR,
17355245,961102559,,403862,42682,42691,961102559,BRĂILA,,,36,GRĂDINIŢA CU PROGRAM PRELUNGIT NR.6 BRĂILA,GRADINITA CU PROGRAM PRELUNGIT NR 6 BRAILA,BRĂILA,R.S.CAMPINIU,
,962101228,961102274,,43331,43386,962101228,BRĂILA,,,16,ŞCOALA GIMNAZIALĂ PERIŞORU,SCOALA GIMNAZIALA PERISORU,PERIŞORU,,
,962100575,961102505,900200,43732,43778,962100575,BRĂILA,,,49,GRĂDINIŢA CU PROGRAM NORMAL M.KOGĂLNICEANU,GRADINITA CU PROGRAM NORMAL M KOGALNICEANU,MIHAIL KOGĂLNICEANU,Buzaului,
,962100688,961101888,406876,43812,43830,962100688,BRĂILA,,,,GRĂDINIŢA CU PROGRAM NORMAL COLŢEA,GRADINITA CU PROGRAM NORMAL COLTEA,COLŢEA,,
15153525,961102238,,406084,44532,44541,961102238,BRĂILA,,,36,"""ŞCOALA GIMNAZIALĂ """"ALEXANDRU VECHIU"""" ZĂVOAIA""",SCOALA GIMNAZIALA ALEXANDRU VECHIU ZAVOAIA,ZĂVOAIA,DR.ALEXANDRU VECHIU,
,962102862,961101929,406450,43279,43288,962102862,BRĂILA,,,1,GRĂDINIŢA CU PROGRAM NORMAL GRADIŞTEA,GRADINITA CU PROGRAM NORMAL GRADISTEA,GRADIŞTEA,22.dec.89,
,962101567,961102143,,42682,42691,962101567,BRĂILA,,,374,GRĂDINIŢA CU PROGRAM NORMAL NR.58 BRĂILA,GRADINITA CU PROGRAM NORMAL NR 58 BRAILA,BRĂILA,STIINTEI,
,962100964,961102188,405913,44328,44346,962100964,BRĂILA,,,1,ŞCOALA GIMNAZIALĂ JUGUREANU,SCOALA GIMNAZIALA JUGUREANU,JUGUREANU,,
,962100747,961101852,900330,42842,42879,962100747,BRĂILA,,,1,GRĂDINIŢA CU PROGRAM NORMAL GURA CĂLMĂŢUI,GRADINITA CU PROGRAM NORMAL GURA CALMATUI,GURA CĂLMĂŢUI,Bisericii,
,962100218,961102211,406577,43331,43395,962100218,BRĂILA,,,272,GRĂDINIŢA CU PROGRAM NORMAL PLOPU,GRADINITA CU PROGRAM NORMAL PLOPU,PLOPU,,
,962100512,961102514,405597,43992,44042,962100512,BRĂILA,,,`5,ŞCOALA PRIMARĂ MUCHEA,SCOALA PRIMARA MUCHEA,MUCHEA,ȘOSEUA FOCȘANI,
17363213,961102211,,405066,43331,43395,961102211,BRĂILA,,,264,ŞCOALA GIMNAZIALĂ PLOPU,SCOALA GIMNAZIALA PLOPU,PLOPU,,
