COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
29049894,261100708,,318598,12368,12377,261100708,ARAD,,,,"""SCOALA GIMNAZIALA """"IOAN SLAVICI"""" SIRIA""",SCOALA GIMNAZIALA IOAN SLAVICI SIRIA,ŞIRIA,,
29050520,261104395,,318744,12812,12821,261104395,ARAD,,,,SCOALA GIMNAZIALA ZARAND,SCOALA GIMNAZIALA ZARAND,ZĂRAND,,
,262102832,261104558,,12689,12723,262102832,ARAD,,,,GRADINITA PN LAZURI,GRADINITA PN LAZURI,LAZURI,,
3518830,261104463,,318433,12037,12046,261104463,ARAD,,,,"""SCOALA GIMNAZIALA """"DR.IOAN DANICICO"""" SEMLAC""",SCOALA GIMNAZIALA DR IOAN DANICICO SEMLAC,SEMLAC,,
,262102167,261101338,,12643,12661,262102167,ARAD,,,,GRADINITA PN MAILAT,GRADINITA PN MAILAT,MAILAT,,
,262104698,261100771,,9574,9583,262104698,ARAD,,,,GRADINITA PN NR 3 LIPOVA,GRADINITA PN NR 3 LIPOVA,LIPOVA,,
,262102226,261100278,,10293,10300,262102226,ARAD,,,,GRADINITA PN BUTENI,GRADINITA PN BUTENI,BUTENI,,
,262102592,261101252,,12055,12082,262102592,ARAD,,,,GRADINITA PN TIPAR,GRADINITA PN TIPAR,ŢIPAR,,
28300458,261101139,,317532,9262,9271,261101139,ARAD,,,,"""SCOALA GIMNAZIALA """"ILARION FELEA"""" ARAD""",SCOALA GIMNAZIALA ILARION FELEA ARAD,ARAD,Felea Ilarion,
,262103177,261100355,,12509,12554,262103177,ARAD,,,,SCOALA GIMNAZIALA DRAUT,SCOALA GIMNAZIALA DRAUT,DRAUŢ,,
28315386,261100554,,3078541,9262,9271,261100554,ARAD,,,02.apr,"""SCOALA GIMNAZIALA """"AUREL VLAICU"""" ARAD""",SCOALA GIMNAZIALA AUREL VLAICU ARAD,ARAD,Fulgerului,
,262103955,261100884,,10195,10202,262103955,ARAD,,,,GRADINITA PN BOCSIG,GRADINITA PN BOCSIG,BOCSIG,PRINCIPALA NR 490,
3520040,261101098,,1062433,9262,9271,261101098,ARAD,,,1-3,"""COLEGIUL NATIONAL """"VASILE GOLDIS"""" ARAD""",COLEGIUL NATIONAL VASILE GOLDIS ARAD,ARAD,VICTORIEI NR. 1 - 3,
29047648,261100943,,1188988,11584,11593,261100943,ARAD,,,197,GRADINITA PP PECICA,GRADINITA PP PECICA,PECICA,2,
,262100328,261101089,317465,9262,9271,262100328,ARAD,,,,GRADINITA PP NR. 15 ARAD,GRADINITA PP NR 15 ARAD,ARAD,,
,262102782,261100717,,11842,11851,262102782,ARAD,,,,GRADINITA PN SAVARSIN,GRADINITA PN SAVARSIN,SĂVÂRŞIN,,
,262103783,261100477,,9397,9431,262103783,ARAD,,,,SCOALA PRIMARA MINDRULOC,SCOALA PRIMARA MINDRULOC,MÂNDRULOC,,
,262101496,261104531,,12206,12215,262101496,ARAD,,,,GRADINITA PN SEITIN,GRADINITA PN SEITIN,ŞEITIN,REVOLUTIEI,
29028999,261100762,,318146,10765,10809,261100762,ARAD,,,,"""SCOALA GIMNAZIALA """"TEODOR PĂCĂŢEAN"""" USUSAU""",SCOALA GIMNAZIALA TEODOR PACATEAN USUSAU,USUSĂU,,
29056972,261104445,,317922,9832,9869,261104445,ARAD,,,269,SCOALA GIMNAZIALA GROSENI,SCOALA GIMNAZIALA GROSENI,GROŞENI,,
