COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
,3762103212,3761104733,,163967,163985,3762103212,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," SAT CHETROSU""",GRADINITA CU PROGRAM NORMAL SAT CHETROSU,CHETROSU,
,3762101522,3761104127,,164829,164838,3762101522,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," SAT MĂLUȘTENI""",GRADINITA CU PROGRAM NORMAL SAT MALUSTENI,MĂLUŞTENI,
,3762105761,3761107451,,161945,161954,3762105761,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 11"," MUN. VASLUI""",GRADINITA CU PROGRAM NORMAL NR 11 MUN VASLUI,VASLUI,
,3762107062,3761107582,,164936,164954,3762107062,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," SAT BĂCĂOANI""",GRADINITA CU PROGRAM NORMAL SAT BACAOANI,BĂCĂOANI,
1229988,3761104683,,1229988,161945,161954,3761104683,VASLUI,,,,"""ȘCOALA GIMNAZIALĂ """"ALEXANDRU IOAN CUZA"""""," MUN. VASLUI""",SCOALA GIMNAZIALA ALEXANDRU IOAN CUZA MUN VASLUI,VASLUI,
,3762107243,3761104742,,161794,161801,3762107243,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL NR. 6"," MUN. BÂRLAD""",GRADINITA CU PROGRAM NORMAL NR 6 MUN BARLAD,BÂRLAD,
,3762106554,3761107501,,165470,165513,3762106554,VASLUI,,,,"""ȘCOALA PRIMARĂ"," SAT CĂLIMĂNEȘTI""",SCOALA PRIMARA SAT CALIMANESTI,CĂLIMĂNEŞTI,
7160149,3761104285,,729242,162924,162933,3761104285,VASLUI,,,,"""ȘCOALA GIMNAZIALĂ NR. 1"," SAT AVEREȘTI""",SCOALA GIMNAZIALA NR 1 SAT AVERESTI,AVEREŞTI,
19301780,3761104941,,733293,161794,161801,3761104941,VASLUI,,,,"""ȘCOALA GIMNAZIALĂ """"V. I. POPA"""""," MUN. BÂRLAD""",SCOALA GIMNAZIALA V I POPA MUN BARLAD,BÂRLAD,
,3762102514,3761107641,,166869,166967,3762102514,VASLUI,,,,"""ȘCOALA PRIMARĂ"," SAT STÂNCĂȘENI""",SCOALA PRIMARA SAT STANCASENI,STÂNCĂŞENI,
,3762105657,3761107614,,167179,167197,3762105657,VASLUI,,,,"""ȘCOALA PRIMARĂ"," SAT DEALU MARE""",SCOALA PRIMARA SAT DEALU MARE,DEALU MARE,
,3762106296,3761104258,,162595,162639,3762106296,VASLUI,,,,"""ȘCOALA PRIMARĂ"," SAT GĂVANU""",SCOALA PRIMARA SAT GAVANU,GĂVANU,
,3762101956,3761104317,,166057,166075,3762101956,VASLUI,,,,"""ȘCOALA GIMNAZIALĂ"," SAT BÂRZEȘTI""",SCOALA GIMNAZIALA SAT BARZESTI,BÂRZEŞTI,
,3762101766,3761107528,,167295,166654,3762101766,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL """"PRICHINDEL"""""," SAT FEREȘTI""",GRADINITA CU PROGRAM NORMAL PRICHINDEL SAT FERESTI,FEREŞTI,
,3762106192,3761104683,,161945,161990,3762106192,VASLUI,,,,"""GRĂDINIȚA CU PROGRAM NORMAL"," LOC. REDIU-VASLUI""",GRADINITA CU PROGRAM NORMAL LOC REDIU VASLUI,REDIU,
,3762101911,3761104204,,162381,162434,3762101911,VASLUI,,,,"""ȘCOALA PRIMARĂ"," SAT ȚIBĂNEȘTII BUHLII""",SCOALA PRIMARA SAT TIBANESTII BUHLII,ŢIBĂNEŞTII BUHLII,
,3762105915,3761104389,,161829,161838,3762105915,VASLUI,,,,"""GRĂDINIŢA CU PROGRAM NORMAL NR. 9"," MUN. HUŞI""",GRADINITA CU PROGRAM NORMAL NR 9 MUN HUSI,HUŞI,
