COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata,
24803449,5161101006,,538708,93888,93913,5161101006,CĂLĂRAŞI,,,,SCOALA GIMNAZIALA NR.1 RAZVANI,SCOALA GIMNAZIALA NR 1 RAZVANI,RĂZVANI,"""SF CONSTANTIN"," NR. 18""",
,5162101259,5161100516,,105712,105758,5162101259,CĂLĂRAŞI,,,,GRADINITA PROG. NORMAL NR.2 SILISTEA,GRADINITA PROG NORMAL NR 2 SILISTEA,SILIŞTEA,,,
24018234,5161103406,,563325,101822,101831,5161103406,CĂLĂRAŞI,,,,SCOALA GIMNAZIALA NR.1 CHISELET,SCOALA GIMNAZIALA NR 1 CHISELET,CHISELET,,,
,5162102269,5161103573,,93085,93094,5162102269,CĂLĂRAŞI,,,,GRADINITA CU PROGRAM NORMAL NR.3 CIOCANESTI,GRADINITA CU PROGRAM NORMAL NR 3 CIOCANESTI,CIOCĂNEŞTI,,,
19051382,5141100714,,3747574,92569,92578,5141100714,CĂLĂRAŞI,,,,CENTRUL JUDETEAN DE RESURSE SI ASISTENTA EDUCATIONALA CALARASI,CENTRUL JUDETEAN DE RESURSE SI ASISTENTA EDUCATIONALA CALARASI,CĂLĂRAŞI,Str. Bucuresti nr.72,,
24024554,5161100561,,567371,105829,105838,5161100561,CĂLĂRAŞI,,,99,"""SCOALA GIMNAZIALA """"CONSTANTIN BRANCOVEANU"""" VASILATI""",SCOALA GIMNAZIALA CONSTANTIN BRANCOVEANU VASILATI,VASILAŢI,CONSTANTIN BRANCOVEANU,,
24079550,5161100692,,538667,93815,93824,5161100692,CĂLĂRAŞI,,,,SCOALA GIMNAZIALA NR.1 JEGALIA,SCOALA GIMNAZIALA NR 1 JEGALIA,JEGĂLIA,,,
,5162102961,5161100769,,92961,92970,5162102961,CĂLĂRAŞI,,,,GRADINITA PROGRAM NORMAL NR. 3 BORCEA,GRADINITA PROGRAM NORMAL NR 3 BORCEA,BORCEA,,,
,5162102509,5161101087,,100610,100629,5162102509,CĂLĂRAŞI,,,,GRADINITA CU PROGRAM NORMAL NR. 6 OLTENITA,GRADINITA CU PROGRAM NORMAL NR 6 OLTENITA,OLTENIŢA,,,
,5162103103,5161100864,,103032,103041,5162103103,CĂLĂRAŞI,,,,GRADINITA PROG. NORMAL NR. 2 CRANGU,GRADINITA PROG NORMAL NR 2 CRANGU,FUNDULEA,,,
,5162101485,5161103383,,100610,100629,5162101485,CĂLĂRAŞI,,,,GRADINITA PROGRAM NORMAL NR.4 OLTENITA,GRADINITA PROGRAM NORMAL NR 4 OLTENITA,OLTENIŢA,,,
,5162102753,5161103487,,103764,103782,5162102753,CĂLĂRAŞI,,,,GRADINITA PROGRAM NORMAL NR.2 ARTARI,GRADINITA PROGRAM NORMAL NR 2 ARTARI,ARŢARI,,,
,5162101372,5161103564,,104635,104644,5162101372,CĂLĂRAŞI,,,,GRADINITA PROG. NORMAL NR.1 PLATARESTI,GRADINITA PROG NORMAL NR 1 PLATARESTI,PLĂTĂREŞTI,,,
23416380,5161100733,,539726,92569,92578,5161100733,CĂLĂRAŞI,,,189,"""SCOALA GIMNAZIALA """"MIRCEA VODA"""" CALARASI""",SCOALA GIMNAZIALA MIRCEA VODA CALARASI,CĂLĂRAŞI,Prel. Bucuresti,,
,5162102925,5161100873,,180055,101494,5162102925,CĂLĂRAŞI,,,,GRADINITA PROGRAM NORMAL NR.1 CRIVAT,GRADINITA PROGRAM NORMAL NR 1 CRIVAT,CRIVĂŢ,,,
,5162101422,5161103564,,104635,104653,5162101422,CĂLĂRAŞI,,,,SCOALA PRIMARA NR.1 CUCUIETI,SCOALA PRIMARA NR 1 CUCUIETI,CUCUIEŢI,,,
,5162102771,5161103487,,103764,103773,5162102771,CĂLĂRAŞI,,,,SCOALA PRIMARA NR. 2 STEFANESTI,SCOALA PRIMARA NR 2 STEFANESTI,ILEANA,,,
3797247,5161100647,,539879,92569,92578,5161100647,CĂLĂRAŞI,,,36,"""COLEGIUL NATIONAL """"BARBU STIRBEI"""" CALARASI""",COLEGIUL NATIONAL BARBU STIRBEI CALARASI,CĂLĂRAŞI,EROILOR,,
,5162101847,5161100855,,101458,101476,5162101847,CĂLĂRAŞI,,,,GRADINITA PROG. NORMAL NR.2 APROZI,GRADINITA PROG NORMAL NR 2 APROZI,APROZI,,,
,5162103166,5161100656,,105455,105491,5162103166,CĂLĂRAŞI,,,,SCOALA PRIMARA NR.2 PLUMBUITA,SCOALA PRIMARA NR 2 PLUMBUITA,PLUMBUITA,,,
,5162103062,5161100032,,93664,93673,5162103062,CĂLĂRAŞI,,,,GRADINITA PROG. NORMAL NR.1 GRADISTEA,GRADINITA PROG NORMAL NR 1 GRADISTEA,GRĂDIŞTEA,,,
23982826,5161100507,,565828,104341,104350,5161100507,CĂLĂRAŞI,,,,SCOALA GIMNAZIALA NR.1 NICOLAE BALCESCU (PREASNA),SCOALA GIMNAZIALA NR 1 NICOLAE BALCESCU (PREASNA),NICOLAE BĂLCESCU,,,
,5162102943,5161103356,,102419,102428,5162102943,CĂLĂRAŞI,,,,GRADINITA PROG. NORMAL NR.2 CURCANI,GRADINITA PROG NORMAL NR 2 CURCANI,CURCANI,,,
,5162102061,5161103392,,101804,101813,5162102061,CĂLĂRAŞI,,,,GRADINITA PROGRAM NORMAL NR.1 CHIRNOGI,GRADINITA PROGRAM NORMAL NR 1 CHIRNOGI,CHIRNOGI,,,
