COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
13625931,3661101582,,7543702,159614,159623,3661101582,TULCEA,,,29A,"""ŞCOALA GIMNAZIALĂ """"CONSTANTIN GĂVENEA"""" TULCEA""",SCOALA GIMNAZIALA CONSTANTIN GAVENEA TULCEA,TULCEA,1848,
,3662100233,3661100753,,160911,160966,3662100233,TULCEA,,,50,ȘCOALA PRIMARĂ PLOPU,SCOALA PRIMARA PLOPU,PLOPUL,Soarelui,
28644540,3661101591,,719211,160617,160626,3661101591,TULCEA,,,31,ŞCOALA GIMNAZIALĂ JIJILA,SCOALA GIMNAZIALA JIJILA,JIJILA,Victoriei,
,3662101062,3661100459,,161053,161080,3662101062,TULCEA,,,1,"""ȘCOALA PRIMARĂ """"ION CREANGĂ"""" MALCOCI""",SCOALA PRIMARA ION CREANGA MALCOCI,MALCOCI,Călugăreni,
28675741,3661100509,,719560,161106,161115,3661100509,TULCEA,,,5,ȘCOALA GIMNAZIALĂ OSTROV,SCOALA GIMNAZIALA OSTROV,OSTROV,Școlii,
28617040,3661100097,,7541754,159614,159623,3661100097,TULCEA,,,10,"""SEMINARUL TEOLOGIC ORTODOX """"SF. IOAN CASIAN"""" TULCEA""",SEMINARUL TEOLOGIC ORTODOX SF IOAN CASIAN TULCEA,TULCEA,Toamnei,
,3662100174,3661100536,,160877,160902,3662100174,TULCEA,,,,ȘCOALA GIMNAZIALĂ RÂNDUNICA,SCOALA GIMNAZIALA RANDUNICA,RÂNDUNICA,,
,3662101044,3661100319,,161302,161339,3662101044,TULCEA,,,1,ȘCOALA PRIMARĂ PARCHEȘ,SCOALA PRIMARA PARCHES,PARCHEŞ,Dumbravei,
28617120,3661100753,,7194290,160911,160920,3661100753,TULCEA,,,7,ȘCOALA GIMNAZIALĂ MURIGHIOL,SCOALA GIMNAZIALA MURIGHIOL,MURIGHIOL,Portului,
4321437,3661100468,,718384,159614,159623,3661100468,TULCEA,,,24,"""COLEGIUL DOBROGEAN """"SPIRU HARET"""" TULCEA""",COLEGIUL DOBROGEAN SPIRU HARET TULCEA,TULCEA,14.nov,
28707614,3661100296,,7188890,160127,160136,3661100296,TULCEA,,,1,"""ŞCOALA GIMNAZIALĂ """"PANAIT CERNA"""" CERNA""",SCOALA GIMNAZIALA PANAIT CERNA CERNA,CERNA,Școlii,
