COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
15323271,1361201911,,133309902,60482,60491,1361201911,CONSTANŢA,,,10,GRĂDINIŢA CU PROGRAM NORMAL ’SANTA MARIA DELLE GRAZIE’ MANGALIA,GRADINITA CU PROGRAM NORMAL SANTA MARIA DELLE GRAZIE MANGALIA,MANGALIA,MUNCITORULUI,
29334742,1361100202,,130454017,60776,60785,1361100202,CONSTANŢA,,,9,ŞCOALA GIMNAZIALĂ NR. 2 CERNAVODĂ,SCOALA GIMNAZIALA NR 2 CERNAVODA,CERNAVODĂ,MIHAIL SADOVEANU,
29249590,1361100758,,130454665,63125,63134,1361100758,CONSTANŢA,,,148,GRĂDINIŢA CU PROGRAM NORMAL NR. 2 VALU LUI TRAIAN,GRADINITA CU PROGRAM NORMAL NR 2 VALU LUI TRAIAN,VALU LUI TRAIAN,MIHAI EMINESCU,
28038870,1361104925,,130453960,63125,63134,1361104925,CONSTANŢA,,,47,ŞCOALA GIMNAZIALĂ NR. 1 VALU LUI TRAIAN,SCOALA GIMNAZIALA NR 1 VALU LUI TRAIAN,VALU LUI TRAIAN,CALEA DOBROGEI,
,1382105547,1361100012,,60419,60428,1382105547,CONSTANŢA,,,55,"""CLUBUL SPORTIV ŞCOLAR - SECŢIE LICEUL CU PROGRAM SPORTIV """"N. ROTARU"""" CONSTANŢA""",CLUBUL SPORTIV SCOLAR  SECTIE LICEUL CU PROGRAM SPORTIV N ROTARU CONSTANTA,CONSTANŢA,Oborului,
29446606,1361101655,,130954469,60419,60428,1361101655,CONSTANŢA,,,2,ŞCOALA GIMNAZIALĂ NR. 33 ’ANGHEL SALIGNY’ CONSTANŢA,SCOALA GIMNAZIALA NR 33 ANGHEL SALIGNY CONSTANTA,CONSTANŢA,Narciselor,
29604927,1361100975,,130452306,61167,61176,1361100975,CONSTANŢA,,,32,ŞCOALA GIMNAZIALĂ ’MARIN VOINEA’ CERCHEZU,SCOALA GIMNAZIALA MARIN VOINEA CERCHEZU,CERCHEZU,TINERETULUI,
,1362104346,1361101646,,61005,61050,1362104346,CONSTANŢA,,,4,GRĂDINIŢA CU PROGRAM NORMAL VLAHII,GRADINITA CU PROGRAM NORMAL VLAHII,VLAHII,BISERICII,
,1362104694,1361101587,,60598,60614,1362104694,CONSTANŢA,,,35,GRĂDINIŢA CU PROGRAM NORMAL DULCEŞTI,GRADINITA CU PROGRAM NORMAL DULCESTI,DULCEŞTI,BARBU ŞTEFĂNESCU DELAVRANCEA,
4301022,1361100039,,130451534,60419,60428,1361100039,CONSTANŢA,,,68,ŞCOALA GIMNAZIALĂ NR. 8 CONSTANŢA,SCOALA GIMNAZIALA NR 8 CONSTANTA,CONSTANŢA,Brătianu Constantin Ion,
,1362103241,1361101212,,62949,62976,1362103241,CONSTANŢA,,,,GRĂDINIŢA CU PROGRAM NORMAL ŢEPEŞ VODĂ,GRADINITA CU PROGRAM NORMAL TEPES VODA,TEPEŞ VODĂ,,
,1362102032,1361101854,,62137,62155,1362102032,CONSTANŢA,,,39,GRĂDINIŢA CU PROGRAM NORMAL CIOBĂNIŢA,GRADINITA CU PROGRAM NORMAL CIOBANITA,CIOBĂNIŢA,COBADINULUI,
29359100,1361100568,,130453790,62903,62912,1361100568,CONSTANŢA,,,38,ŞCOALA GIMNAZIALĂ NR. 1 SEIMENI,SCOALA GIMNAZIALA NR 1 SEIMENI,SEIMENI,PRINCIPALĂ,
,1362103639,1361105433,,62360,62379,1362103639,CONSTANŢA,,,1,GRĂDINIŢA CU PROGRAM NORMAL NR. 1 MURFATLAR,GRADINITA CU PROGRAM NORMAL NR 1 MURFATLAR,MURFATLAR,LALELELOR,
,1362104572,1361105261,,60419,60428,1362104572,CONSTANŢA,,,128,ŞCOALA GIMNAZIALĂ ’GRIGORE ANTIPA’ CONSTANŢA,SCOALA GIMNAZIALA GRIGORE ANTIPA CONSTANTA,CONSTANŢA,MANGALIEI,
,1362102204,1361101126,,63161,61899,1362102204,CONSTANŢA,,,,GRĂDINIŢA CU PROGRAM NORMAL DUMBRĂVENI,GRADINITA CU PROGRAM NORMAL DUMBRAVENI,DUMBRĂVENI,,
2747194,1361201662,,131388760,60419,60428,1361201662,CONSTANŢA,,,148,LICEUL TEHNOLOGIC UCECOM ’SPIRU HARET’ CONSTANŢA,LICEUL TEHNOLOGIC UCECOM SPIRU HARET CONSTANTA,CONSTANŢA,Mircea cel Bătrân,
4304649,1361101284,,130849779,60419,60428,1361101284,CONSTANŢA,,,55,CENTRUL ŞCOLAR DE EDUCAŢIE INCLUZIVĂ ’ALBATROS’ CONSTANŢA,CENTRUL SCOLAR DE EDUCATIE INCLUZIVA ALBATROS CONSTANTA,CONSTANŢA,B.ST.DELAVRANCEA,
