COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
,1862103704,1861106191,,81497,81503,1862103704,GORJ,,,,GRADINITA CU PROGRAM NORMAL ROSIA DE AMARADIA NR.1,GRADINITA CU PROGRAM NORMAL ROSIA DE AMARADIA NR 1,ROŞIA DE AMARADIA,,
,1862100244,1861105724,,78089,78123,1862100244,GORJ,,,,"""GRADINITA CU PROGRAM NORMAL RUGI"," TURCINESTI""",GRADINITA CU PROGRAM NORMAL RUGI TURCINESTI,RUGI,
,1862104958,1861105986,,78016,78061,1862104958,GORJ,,,,"""GRADINITA CU PROGRAM NORMAL TILVESTI"," DRAGUTESTI""",GRADINITA CU PROGRAM NORMAL TILVESTI DRAGUTESTI,TÂLVEŞTI,
,1862101263,1861106119,,79308,79326,1862101263,GORJ,,,,"""SCOALA GIMNAZIALA CURTISOARA"," BUMBESTI-JIU""",SCOALA GIMNAZIALA CURTISOARA BUMBESTI JIU,CURTIŞOARA,
,1862104049,1861105923,,82314,82332,1862104049,GORJ,,,,"""SCOALA PRIMARA CIORARI"," STOINA""",SCOALA PRIMARA CIORARI STOINA,CIORARI,
,1862101679,1861105706,,81184,81200,1862101679,GORJ,,,,GRADINITA CU PROGRAM NORMAL BOROSTENI PESTISANI,GRADINITA CU PROGRAM NORMAL BOROSTENI PESTISANI,BOROŞTENI,,
29308921,1861104655,,508571,80365,80409,1861104655,GORJ,,,,"""SCOALA GIMNAZIALA """"PROF.NICOLAE CARANDA"""" GLOGOVA""",SCOALA GIMNAZIALA PROF NICOLAE CARANDA GLOGOVA,GLOGOVA,,
,1862100814,1861105534,,78748,78793,1862100814,GORJ,,,,"""SCOALA PRIMARA GLODENI"," BALANESTI""",SCOALA PRIMARA GLODENI BALANESTI,GLODENI,
,1862103134,1861104646,,77910,77929,1862103134,GORJ,,,,GRADINITA CU PROGRAM NORMAL BALESTI,GRADINITA CU PROGRAM NORMAL BALESTI,BĂLEŞTI,,
,1862101073,1861106214,,81264,81353,1862101073,GORJ,,,,"""SCOALA GIMNAZIALA PISCURI"," PLOPSORU""",SCOALA GIMNAZIALA PISCURI PLOPSORU,PISCURI,
,1862102662,1861106286,,78454,78463,1862102662,GORJ,,,,GRADINITA CU PROGRAM NORMAL NR.3 TICLENI,GRADINITA CU PROGRAM NORMAL NR 3 TICLENI,ŢICLENI,,
29065083,1861105855,,506509,77812,77821,1861105855,GORJ,,,88,"""SCOALA GIMNAZIALA """"ECATERINA TEODOROIU"""" TG-JIU""",SCOALA GIMNAZIALA ECATERINA TEODOROIU TG JIU,TÂRGU JIU,EC TEODOROIU,
,1862101385,1861106096,,82617,82626,1862101385,GORJ,,,,GRADINITA CU PROGRAM PRELUNGIT TURCENI,GRADINITA CU PROGRAM PRELUNGIT TURCENI,TURCENI,,
31001855,1861206578,,184134196,77812,77821,1861206578,GORJ,,,71,SCOALA POSTLICEALA HIPOCRATE TG JIU,SCOALA POSTLICEALA HIPOCRATE TG JIU,TÂRGU JIU,CALEA BUCURESTI,
,1862100384,1861100045,,79406,79460,1862100384,GORJ,,,,"""SCOALA GIMNAZIALA POIANA-SECIURI"," BUSTUCHIN""",SCOALA GIMNAZIALA POIANA SECIURI BUSTUCHIN,POIANA SECIURI,
,1862102418,1861104628,,82047,82065,1862102418,GORJ,,,,"""SCOALA PRIMARA COJMANESTI"," SLIVILESTI""",SCOALA PRIMARA COJMANESTI SLIVILESTI,COJMĂNEŞTI,
,1862100226,1861106137,,80677,80686,1862100226,GORJ,,,,GRADINITA CU PROGRAM NORMAL NR.1 LELESTI,GRADINITA CU PROGRAM NORMAL NR 1 LELESTI,LELEŞTI,,
4448083,1861105914,,507114,82895,79059,1861105914,GORJ,,,2,"""COLEGIUL """"GHEORGHE TATARESCU"""" ROVINARI""",COLEGIUL GHEORGHE TATARESCU ROVINARI,ROVINARI,STR JIULUI,
,1862104931,1861105778,,80249,80258,1862104931,GORJ,,,,GRADINITA CU PROGRAM NORMAL NR.2 DRAGOTESTI,GRADINITA CU PROGRAM NORMAL NR 2 DRAGOTESTI,DRĂGOTEŞTI,,
,1862101806,1861105516,,80980,81068,1862101806,GORJ,,,,"""GRADINITA CU PROGRAM NORMAL RACI"," NEGOMIR""",GRADINITA CU PROGRAM NORMAL RACI NEGOMIR,RACI,
,1862105294,1861105421,,78604,78631,1862105294,GORJ,,,,"""GRADINITA CU PROG NORMAL NR 1 COSTESTI"," ANINOASA""",GRADINITA CU PROG NORMAL NR 1 COSTESTI ANINOASA,COSTEŞTI,
,1862103093,1861104646,,77910,77929,1862103093,GORJ,,,,SCOALA GIMNAZIALA BALESTI,SCOALA GIMNAZIALA BALESTI,BĂLEŞTI,,
,1862102902,1861106327,,79932,80034,1862102902,GORJ,,,,"""SCOALA PRIMARA VALUTA"," CRUSET""",SCOALA PRIMARA VALUTA CRUSET,VĂLUŢA,
,1862101245,1861106119,,79308,79353,1862101245,GORJ,,,,"""GRAD CU PR NORMAL TETILA"," BUMBESTI-JIU""",GRAD CU PR NORMAL TETILA BUMBESTI JIU,TETILA,
,1862102056,1861106309,,79077,79095,1862102056,GORJ,,,,"""SCOALA PRIMARA BALACESTI"," BOLBOSI""",SCOALA PRIMARA BALACESTI BOLBOSI,BĂLĂCEŞTI,
29061758,1861106119,,507802,79308,79317,1861106119,GORJ,,,,"""SCOALA GIMNAZIALA NR 1"," BUMBESTI-JIU""",SCOALA GIMNAZIALA NR 1 BUMBESTI JIU,BUMBEŞTI-JIU,
,1862101652,1861105706,,81184,81200,1862101652,GORJ,,,,SCOALA PRIMARA BOROSTENI PESTISANI,SCOALA PRIMARA BOROSTENI PESTISANI,BOROŞTENI,,
29276447,1861104637,,510469,82779,82788,1861104637,GORJ,,,,SCOALA GIMNAZIALA NR.1 VAGIULESTI,SCOALA GIMNAZIALA NR 1 VAGIULESTI,VĂGIULEŞTI,,
,1862103871,1861104673,,80123,80230,1862103871,GORJ,,,,"""SCOALA PRIMARA VACAREA"," DANESTI""",SCOALA PRIMARA VACAREA DANESTI,VĂCAREA,
,1862104067,1861105787,,78828,78855,1862104067,GORJ,,,,"""GRADINITA CU PROGRAM NORMAL PETRESTI","BARBATESTI""",GRADINITA CU PROGRAM NORMAL PETRESTIBARBATESTI,PETREŞTI,
29201444,1861105769,,508569,80285,80356,1861105769,GORJ,,,,"""SCOALA GIMNAZIALA """"VICTOR POPESCU"""" VALEA CU APA"," FARCASESTI""",SCOALA GIMNAZIALA VICTOR POPESCU VALEA CU APA FARCASESTI,VALEA CU APĂ,
,1862105213,1861105421,,78604,78659,1862105213,GORJ,,,,SCOALA GIMNAZIALA NR 1 STERPOAIA ANINOASA,SCOALA GIMNAZIALA NR 1 STERPOAIA ANINOASA,STERPOAIA,,
,1862102843,1861106327,,79932,79978,1862102843,GORJ,,,,"""SCOALA PRIMARA NR.1 MAIAG"," CRUSET""",SCOALA PRIMARA NR 1 MAIAG CRUSET,MĂIAG,
4666240,1861105977,,180510689,78329,78338,1861105977,GORJ,,,18,"""COLEGIUL NATIONAL """"TUDOR ARGHEZI"""" - TIRGU CARBUNESTI""",COLEGIUL NATIONAL TUDOR ARGHEZI  TIRGU CARBUNESTI,TÂRGU CĂRBUNEŞTI,TUDOR ARGHEZI,
