COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
,1562104022,1561101557,,68002,68011,1562104022,DÂMBOVIŢA,,,1,GRĂDINIȚA CU PROGRAM NORMAL MĂNEȘTI,GRADINITA CU PROGRAM NORMAL MANESTI,MĂNEŞTI,PRINCIPALĂ,
,1562104795,1561100764,,65342,65351,1562104795,DÂMBOVIŢA,,,1,GRĂDINIȚA CU PROGRAM NORMAL NR.7 TÂRGOVIȘTE,GRADINITA CU PROGRAM NORMAL NR 7 TARGOVISTE,TÂRGOVIŞTE,Cair George,
29143386,1561100895,,468886,67522,67531,1561100895,DÂMBOVIŢA,,,4,ȘCOALA GIMNAZIALĂ ”BUICĂ IONESCU” GLODENI,SCOALA GIMNAZIALA BUICA IONESCU GLODENI,GLODENI,CENTRU,
29150588,1561101417,,568935,101840,101895,1561101417,DÂMBOVIŢA,,,167,ȘCOALA GIMNAZIALĂ ”SMARANDA DUMITRU ROMAN” VIZUREȘTI CIOCĂNEȘTI,SCOALA GIMNAZIALA SMARANDA DUMITRU ROMAN VIZURESTI CIOCANESTI,VIZUREŞTI,PRINCIPALĂ,
,1562105362,1561105674,,65379,65404,1562105362,DÂMBOVIŢA,,,153,ȘCOALA PRIMARĂ VIFORÂTA ANINOASA,SCOALA PRIMARA VIFORATA ANINOASA,VIFORÂTA,MIHAI VITEAZUL,
,1562105516,1561105611,,66081,66116,1562105516,DÂMBOVIŢA,,,35,GRĂDINIȚA CU PROGRAM NORMAL HAGIOAICA TITU,GRADINITA CU PROGRAM NORMAL HAGIOAICA TITU,HAGIOAICA,HAGIOAICA,
29139407,1561100099,,1033224,65342,65351,1561100099,DÂMBOVIŢA,,,12,ȘCOALA GIMNAZIALĂ ”RADU CEL MARE” TÂRGOVIȘTE,SCOALA GIMNAZIALA RADU CEL MARE TARGOVISTE,TÂRGOVIŞTE,Radu cel Mare,
,1562102409,1561101132,,67737,67746,1562102409,DÂMBOVIŢA,,,1197,ȘCOALA GIMNAZIALĂ NR.1 GHIRDOVENI I. L. CARAGIALE,SCOALA GIMNAZIALA NR 1 GHIRDOVENI I L CARAGIALE,GHIRDOVENI,PRINCIPALĂ,
,1562103324,1561100262,,69615,69642,1562103324,DÂMBOVIŢA,,,38,GRĂDINIȚA CU PROGRAM NORMAL ”PARADISUL COPIILOR” VULCANA DE SUS VULCANA BĂI,GRADINITA CU PROGRAM NORMAL PARADISUL COPIILOR VULCANA DE SUS VULCANA BAI,VULCANA DE SUS,TUDOR VLADIMIRESCU,
,1562104809,1561100764,,65342,65351,1562104809,DÂMBOVIŢA,,,6,GRĂDINIȚA CU PROGRAM PRELUNGIT NR.12 TÂRGOVIȘTE,GRADINITA CU PROGRAM PRELUNGIT NR 12 TARGOVISTE,TÂRGOVIŞTE,Ploieşti,
