COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata,
,3862104356,3861105176,,169404,169529,3862104356,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,UDREŞTI,,,
,3862102657,3861100691,,170346,170426,3862102657,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,ŢUŢURU,,,
,3862100438,3861105357,,172992,173052,3862100438,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,URZICA,,,
,3862103251,3861100569,,171628,171637,3862103251,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,ROTĂRĂŞTI,,,
,3862103771,3861105348,,170952,170998,3862103771,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,FUMURENI,,,
29050236,3861101127,,742268,173793,173800,3861101127,VÂLCEA,,,,SCOALA GIMNAZIALA SUSANI,SCOALA GIMNAZIALA SUSANI,ŞUŞANI,,,
,3862104193,3861100881,,172153,172242,3862104193,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,SPINU,,,
,3862102797,3861100637,,168791,168844,3862102797,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,LINIA,,,
,3862103301,3861101199,,171469,171520,3862103301,VÂLCEA,,,,SCOALA PRIMARA,SCOALA PRIMARA,TEPŞENARI,,,
,3862104935,3861100818,,172377,172402,3862104935,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,DĂEŞTI,,,
,3862100198,3861100904,,171325,171398,3862100198,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,MIHĂEŞTI,,,
,3862102892,3861101127,,173793,173800,3862102892,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,ŞUŞANI,,,
,3862104781,3861105208,,169253,169262,3862104781,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,COSTEŞTI,,,
,3862104908,3861100795,,172812,172821,3862104908,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,RUNCU,,,
,3862104496,3861101371,,171209,171236,3862104496,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,BĂNŢEŞTI,,,
30438895,3861201292,,30438895,168041,168050,3861201292,VÂLCEA,,,,SCOALA SANITARA POSTLICEALA I GHE DUCA,SCOALA SANITARA POSTLICEALA I GHE DUCA,HOREZU,,,
,3862103563,3861105131,745806,168452,168522,3862103563,VÂLCEA,,,,GRADINITA CU PROGRAM NORMAL,GRADINITA CU PROGRAM NORMAL,OTETELIŞU,,,
