COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
21616861,2361200048,,232531522,179551,179560,2361200048,ILFOV,,,25B,"""GRĂDINIȚA """"MARK TWAININTERNATIONAL""""""",GRADINITA MARK TWAININTERNATIONAL,VOLUNTARI,EROU IANCU NICOLAE,
,2362101015,2361102079,,179481,179490,2362101015,ILFOV,,,16,GRĂDINIȚA NR. 3 OTOPENI,GRADINITA NR 3 OTOPENI,OTOPENI,01.mai,
18826600,2361201411,,402103571,179551,179560,2361201411,ILFOV,,,34E,"""ŞCOALA GIMNAZIALĂ """"HERMANN OBERTH"""" VOLUNTARI""",SCOALA GIMNAZIALA HERMANN OBERTH VOLUNTARI,VOLUNTARI,PIPERA TUNARI,
,2362100923,2361100068,,179221,179230,2362100923,ILFOV,,,1,GRĂDINIȚA NR. 2 BRAGADIRU,GRADINITA NR 2 BRAGADIRU,BRAGADIRU,POVERNEI,
,2362100846,2361102034,,101742,101788,2362100846,ILFOV,,,,GRĂDINIȚA NR. 3 POŞTA,GRADINITA NR 3 POSTA,POŞTA,POŞTEI,
14136755,2361101743,,400767062,179481,179490,2361101743,ILFOV,,,4,"""LICEUL TEORETIC """"IOAN PETRUŞ""""""",LICEUL TEORETIC IOAN PETRUS,OTOPENI,23.aug,
,2362102459,2361102102,,103130,103185,2362102459,ILFOV,,,43,GRĂDINIȚA NR. 2 ŞINDRILIŢA,GRADINITA NR 2 SINDRILITA,ŞINDRILIŢA,REVOLUTIEI,
27412445,2361201515,,232579354,179551,179560,2361201515,ILFOV,,,45,"""ȘCOALA PRIMARĂ """"BEL SORRISO""""""",SCOALA PRIMARA BEL SORRISO,VOLUNTARI,EROU MIRCEA MARINESCU,
,2362100204,2361101526,,104582,104626,2362100204,ILFOV,,,69,ȘCOALA PRIMARĂ NR. 3 VÂNĂTORI,SCOALA PRIMARA NR 3 VANATORI,VÂNĂTORI,GAGU,
,2362101078,2361101639,,100576,100585,2362101078,ILFOV,,,66,GRĂDINIȚA NR. 3 BUFTEA,GRADINITA NR 3 BUFTEA,BUFTEA,INDEPENDENŢEI,
11293623,2361101725,,400768157,179409,179418,2361101725,ILFOV,,,42,"""LICEUL TEORETIC """"HORIA HULUBEI""""""",LICEUL TEORETIC HORIA HULUBEI,MĂGURELE,FIZICIENILOR,
,2362100267,2361100077,,104546,104573,2362100267,ILFOV,,,109,"""ȘCOALA GIMNAZIALĂ """"PROF. ION IONIŢĂ""""""",SCOALA GIMNAZIALA PROF ION IONITA,BURIAŞ,INV. GHEORGHE PETRE,
14634610,2361101883,,400767763,179347,179365,2361101883,ILFOV,,,128,ȘCOALA GIMNAZIALĂ NR. 2 CĂŢELU,SCOALA GIMNAZIALA NR 2 CATELU,CĂŢELU,LIBERTATII,
28979040,2361201922,,232631073,179551,179560,2361201922,ILFOV,,,36D,"""ȘCOALA PRIMARĂ """"ARISTOTEL""""""",SCOALA PRIMARA ARISTOTEL,VOLUNTARI,DRUMUL POTCOAVEI,
10276616,2321100767,,2303000,103513,103559,2321100767,ILFOV,,,209,INSPECTORATUL ȘCOLAR JUDEȚEAN ILFOV,INSPECTORATUL SCOLAR JUDETEAN ILFOV,SILIŞTEA SNAGOVULUI,Calea 13 Septembrie,
