COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
11690968,3551102001,,3050379,155350,155369,3551102001,TIMIŞ,,,5,CLUBUL COPIILOR MUN.LUGOJ,CLUBUL COPIILOR MUN LUGOJ,LUGOJ,Comuna din Paris,
,3562103934,3561100117,,158010,158047,3562103934,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL CORNESTI COM.ORTISOARA,GRADINITA CU PROGRAM NORMAL CORNESTI COM ORTISOARA,CORNEŞTI,,
,3562103857,3561101163,,157086,157148,3562103857,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL PERCOSOVA ORAS GATAIA,GRADINITA CU PROGRAM NORMAL PERCOSOVA ORAS GATAIA,PERCOSOVA,,
29145751,3561101561,,712536,156669,156678,3561101561,TIMIŞ,,,712,SCOALA GIMNAZIALA COM.DENTA,SCOALA GIMNAZIALA COM DENTA,DENTA,Principala,
,3562105235,3561100682,,159142,159188,3562105235,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL PUSTINIS COM.UIVAR,GRADINITA CU PROGRAM NORMAL PUSTINIS COM UIVAR,PUSTINIŞ,,
,3562102327,3561102182,,159419,157558,3562102327,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL COM.GOTTLOB,GRADINITA CU PROGRAM NORMAL COM GOTTLOB,GOTTLOB,,
,3562104279,3561100596,,157683,157709,3562104279,TIMIŞ,,,262,SCOALA PRIMARA ALIOS COM.MASLOC,SCOALA PRIMARA ALIOS COM MASLOC,ALIOŞ,,
,3562104112,3561101561,,156669,156687,3562104112,TIMIŞ,,,,SCOALA PRIMARA BRESTEA COM.DENTA,SCOALA PRIMARA BRESTEA COM DENTA,BREŞTEA,,
,3562104686,3561106688,,155458,155467,3562104686,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL ORAS DETA,GRADINITA CU PROGRAM NORMAL ORAS DETA,DETA,,
29156688,3561106471,,35713152,157451,157460,3561106471,TIMIŞ,,,262-263,SCOALA GIMNAZIALA COM.LENAUHEIM,SCOALA GIMNAZIALA COM LENAUHEIM,LENAUHEIM,,
21118190,3561201704,,352238118,155243,155252,3561201704,TIMIŞ,,,73-77,MONTESSORI HAUS MUHN.TIMISOARA,MONTESSORI HAUS MUHN TIMISOARA,TIMIŞOARA,C-TIN BRANCOVEANU,
12913065,3561106227,,714778,155458,155467,3561106227,TIMIŞ,,,12,"""LICEUL TEHNOLOGIC """"SFANTUL NICOLAE"""" ORAS DETA""",LICEUL TEHNOLOGIC SFANTUL NICOLAE ORAS DETA,DETA,Mihai Viteazu,
,3562101317,3561100049,707816,155243,155252,3562101317,TIMIŞ,,,,GRADINITA CU PROGRAM PRELUNGIT NR.12 MUN.TIMISOARA,GRADINITA CU PROGRAM PRELUNGIT NR 12 MUN TIMISOARA,TIMIŞOARA,,
,3562102666,3561100904,,155243,155252,3562102666,TIMIŞ,,,,GRĂDINIȚA CU PROGRAM PRELUNGIT NR.4 MUN.TIMIȘOARA,GRADINITA CU PROGRAM PRELUNGIT NR 4 MUN TIMISOARA,TIMIŞOARA,,
29138410,3561101796,,713889,158396,158403,3561101796,TIMIŞ,,,49,SCOALA GIMNAZIALA COM.REMETEA MARE,SCOALA GIMNAZIALA COM REMETEA MARE,REMETEA MARE,,
,3562103138,3561101968,,158449,158500,3562103138,TIMIŞ,,,,SCOALA GIMNAZIALA ULIUC COM. SACOSU TURCESC,SCOALA GIMNAZIALA ULIUC COM SACOSU TURCESC,ULIUC,,
29156300,3561100818,,713645,159507,158127,3561100818,TIMIŞ,,,279,"""SCOALA GIMNAZIALA """"MARIA BRINDEA"""" COM.PESAC""",SCOALA GIMNAZIALA MARIA BRINDEA COM PESAC,PESAC,,
,3562102603,3561102119,,156623,156632,3562102603,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL COM. DAROVA,GRADINITA CU PROGRAM NORMAL COM DAROVA,DAROVA,,
,3562105479,3561101932,,158966,159008,3562105479,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL IOSIFALAU COM.TOPOLOVATU MARE,GRADINITA CU PROGRAM NORMAL IOSIFALAU COM TOPOLOVATU MARE,IOSIFALĂU,,
4269258,3561100094,,1182582,155350,155369,3561100094,TIMIŞ,,,3,"""COLEGIUL NATIONAL """"CORIOLAN BREDICEANU"""" MUN.LUGOJ""",COLEGIUL NATIONAL CORIOLAN BREDICEANU MUN LUGOJ,LUGOJ,Spl.Coriolan Brediceanu,
4483617,3561106263,,1182544,157898,157905,3561106263,TIMIŞ,,,1,"""LICEUL TEHNOLOGIC """"TRAIAN GROZAVESCU"""" COM.NADRAG""",LICEUL TEHNOLOGIC TRAIAN GROZAVESCU COM NADRAG,NĂDRAG,Scolii,
,3562104302,3561100587,,156277,156286,3562104302,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL COM.CENEI,GRADINITA CU PROGRAM NORMAL COM CENEI,CENEI,,
123456,3561200237,,351111112,155243,155252,3561200237,TIMIŞ,,,9,GRADINITA KINDERGARTEN - GIMINNI MUN.TIMISOARA,GRADINITA KINDERGARTEN  GIMINNI MUN TIMISOARA,TIMIŞOARA,PISA,
,3562105036,3561101692,,156437,156464,3562105036,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL LUNGA COM. COMLOSU MARE,GRADINITA CU PROGRAM NORMAL LUNGA COM COMLOSU MARE,LUNGA,,
,3562105651,3561100786,,157530,157549,3562105651,TIMIŞ,,,137,GRADINITA CU PROGRAM PRELUNGIT COM.LOVRIN,GRADINITA CU PROGRAM PRELUNGIT COM LOVRIN,LOVRIN,NISIP,
,3562105832,3561101638,,158528,158555,3562105832,TIMIŞ,,,,GRĂDINIȚA CU PROGRAM NORMAL HODONI COM.SATCHINEZ,GRADINITA CU PROGRAM NORMAL HODONI COM SATCHINEZ,HODONI,,
,3562102951,3561100646,,156767,156785,3562102951,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL BUCOVAT COM. DUMBRAVA,GRADINITA CU PROGRAM NORMAL BUCOVAT COM DUMBRAVA,BUCOVĂŢ,,
27877998,3561102214,,713542,157969,157978,3561102214,TIMIŞ,,,92,SCOALA GIMNAZIALA COM.OHABA LUNGA,SCOALA GIMNAZIALA COM OHABA LUNGA,OHABA LUNGĂ,PRINCIPALA,
,3562103952,3561106498,,156801,156865,3562103952,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL BUNEA MARE ORAS FAGET,GRADINITA CU PROGRAM NORMAL BUNEA MARE ORAS FAGET,BUNEA MARE,,
,3562105375,3561101905,,156473,156516,3562105375,TIMIŞ,,,354-355,SCOALA PRIMARA TIPARI COM.COSTEIU,SCOALA PRIMARA TIPARI COM COSTEIU,ŢIPARI,,
29091716,3561101543,,711386,155243,155252,3561101543,TIMIŞ,,,24,"""SCOALA GIMNAZIALA NR.19 """"AVRAM IANCU"""" MUN.TIMISOARA""",SCOALA GIMNAZIALA NR 19 AVRAM IANCU MUN TIMISOARA,TIMIŞOARA,B-dul Cetatii,
,3562103301,3561101398,1231242,158859,158877,3562103301,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL NERAU COM.TEREMIA MARE,GRADINITA CU PROGRAM NORMAL NERAU COM TEREMIA MARE,NERĂU,,
29152503,3561100135,,1151313,155243,155252,3561100135,TIMIŞ,,,2,GRADINITA CU PROGRAM PRELUNGIT NR.32 MUN.TIMISOARA,GRADINITA CU PROGRAM PRELUNGIT NR 32 MUN TIMISOARA,TIMIŞOARA,C-tin Brailoiu,
,3562102268,3561106548,,158109,158118,3562102268,TIMIŞ,,,,GRADINITA CU PROGRAM PRELUNGITCOM.PERIAM,GRADINITA CU PROGRAM PRELUNGITCOM PERIAM,PERIAM,,
29146072,3561100058,,712184,156213,156222,3561100058,TIMIŞ,,,36,SCOALA GIMNAZIALA COM.CARPINIS,SCOALA GIMNAZIALA COM CARPINIS,CĂRPINIŞ,a III-a,
,3562100506,3561101353,,155243,155252,3562100506,TIMIŞ,,,34,GRADINITA CU PROGRAM NORMAL NR.14 MUN.TIMISOARA,GRADINITA CU PROGRAM NORMAL NR 14 MUN TIMISOARA,TIMIŞOARA,HERCULANE,
29111511,3561106453,,708303,155243,155252,3561106453,TIMIŞ,,,3,"""GRADINITA CU PROGRAM PRELUNGIT """"NIKOLAUS LENAU"""" MUN.TIMISOARA""",GRADINITA CU PROGRAM PRELUNGIT NIKOLAUS LENAU MUN TIMISOARA,TIMIŞOARA,General E.Grigorescu,
,3562102942,3561100646,,156767,156794,3562102942,TIMIŞ,,,,SCOALA GIMNAZIALA RACHITA COM.DUMBRAVA,SCOALA GIMNAZIALA RACHITA COM DUMBRAVA,RĂCHITA,,
4605510,3531100563,,711128,155243,155252,3531100563,TIMIŞ,,,3,CASA CORPULUI DIDACTIC MUN.TIMISOARA,CASA CORPULUI DIDACTIC MUN TIMISOARA,TIMIŞOARA,P-ta Iancu Huniade,
,3562103233,3561101914,,157585,157665,3562103233,TIMIŞ,,,,SCOALA PRIMARA SINTESTI COM.MARGINA,SCOALA PRIMARA SINTESTI COM MARGINA,SINTEŞTI,,
,3562103658,3561101276,,156106,156115,3562103658,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL COM. BOLDUR,GRADINITA CU PROGRAM NORMAL COM BOLDUR,BOLDUR,,
,3562105488,3561101932,,158966,159008,3562105488,TIMIŞ,,,69,SCOALA PRIMARA IOSIFALAU COM.TOPOLOVATU MARE,SCOALA PRIMARA IOSIFALAU COM TOPOLOVATU MARE,IOSIFALĂU,,
,3562103156,3561101959,,155350,155369,3562103156,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL NR.7 MUN.LUGOJ,GRADINITA CU PROGRAM NORMAL NR 7 MUN LUGOJ,LUGOJ,,
,3562104894,3561101552,,158243,158270,3562104894,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL DRAGOESTI COM.RACOVITA,GRADINITA CU PROGRAM NORMAL DRAGOESTI COM RACOVITA,DRĂGOIEŞTI,,
4605668,3561106548,,1213927,158109,158118,3561106548,TIMIŞ,,,2,LICEUL TEORETIC COM.PERIAM,LICEUL TEORETIC COM PERIAM,PERIAM,Magnoliei,
,3562105416,3561102024,,157004,157022,3562105416,TIMIŞ,,,,GRADINITA CU PROGRAM NORMAL CRUCENI COM. FOENI,GRADINITA CU PROGRAM NORMAL CRUCENI COM FOENI,CRUCENI,,
20751436,3561206234,,352234758,155243,155252,3561206234,TIMIŞ,,,32B,LICEUL TEORETIC SOCRATES MUN.TIMISOARA,LICEUL TEORETIC SOCRATES MUN TIMISOARA,TIMIŞOARA,BOGDANESTILOR,
29100440,3561102042,,711219,155243,155252,3561102042,TIMIŞ,,,3,SCOALA GIMNAZIALA NR.1 MUN.TIMISOARA,SCOALA GIMNAZIALA NR 1 MUN TIMISOARA,TIMIŞOARA,str.Comanesti,
29110753,3561106209,,713138,159446,157442,3561106209,TIMIŞ,,,221,SCOALA GIMNAZIALA COM.PADURENI,SCOALA GIMNAZIALA COM PADURENI,PĂDURENI,,
29131276,3561101525,,714572,159259,159268,3561101525,TIMIŞ,,,47A,SCOALA GIMNAZIALA COM.VICTOR VLAD DELAMARINA,SCOALA GIMNAZIALA COM VICTOR VLAD DELAMARINA,VICTOR VLAD DELAMARINA,,
29116080,3561102182,,713231,159419,157558,3561102182,TIMIŞ,,,263,SCOALA GIMNAZIALA COM.GOTTLOB,SCOALA GIMNAZIALA COM GOTTLOB,GOTTLOB,PRINCIPALA,
