COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
,1262101503,1261103785,120442246,58357,58366,1262101503,CLUJ,,,,"""ȘCOALA PRIMARĂ """"ȘTEFAN BODEA"""" GHERMĂNEȘTI"," COM. MĂGURI RĂCĂTĂU""",SCOALA PRIMARA STEFAN BODEA GHERMANESTI COM MAGURI RACATAU,MĂGURI-RĂCĂTĂU,204
,1262104456,1261103351,120444036,55008,55017,1262104456,CLUJ,,,23,"""GRĂDINIȚA CU PROGRAM NORMAL """"PITICOT"""" - STRUCTURA 1 DEJ""",GRADINITA CU PROGRAM NORMAL PITICOT  STRUCTURA 1 DEJ,DEJ,Ion Luca Caragiale,
18004633,1261100113,,123004095,54975,54984,1261100113,CLUJ,,,II - 2,"""LICEUL TEOLOGIC ADVENTIST """"MARANATHA"""" CLUJ-NAPOCA""",LICEUL TEOLOGIC ADVENTIST MARANATHA CLUJ NAPOCA,CLUJ-NAPOCA,Câmpului,
4547095,1261201971,,,54975,54984,1261201971,CLUJ,,,31,"""GRĂDINIȚA CU PROGRAM PRELUNGIT """"SFÂNTUL STELIAN"""" CLUJ-NAPOCA""",GRADINITA CU PROGRAM PRELUNGIT SFANTUL STELIAN CLUJ NAPOCA,CLUJ-NAPOCA,Maniu Iuliu,
,1262101263,1261104655,120440004,59283,59309,1262101263,CLUJ,,,64,"""ȘCOALA GIMNAZIALĂ ROGOJELU"," COM. SĂCUIEU""",SCOALA GIMNAZIALA ROGOJELU COM SACUIEU,ROGOJEL,
5022247,1261103975,,120224113,54975,54984,1261103975,CLUJ,,,78-80,"""COLEGIUL TEHNIC DE COMUNICAȚII """"AUGUSTIN MAIOR"""" CLUJ-NAPOCA""",COLEGIUL TEHNIC DE COMUNICATII AUGUSTIN MAIOR CLUJ NAPOCA,CLUJ-NAPOCA,Moților,
18006421,1261102377,,120438829,56210,56247,1261102377,CLUJ,,,109,"""ȘCOALA PROFESIONALĂ RĂSCRUCI"," COM. BONȚIDA""",SCOALA PROFESIONALA RASCRUCI COM BONTIDA,RĂSCRUCI,Principală
4722390,1261103396,,121096989,55357,55366,1261103396,CLUJ,,,17,"""LICEUL TEORETIC """"PAVEL DAN"""" CÂMPIA TURZII""",LICEUL TEORETIC PAVEL DAN CAMPIA TURZII,CÂMPIA TURZII,01.dec,
29101755,1261202099,,,54975,54984,1261202099,CLUJ,,,dec.14,"""GRĂDINIȚA CU PROGRAM PRELUNGIT """"BIOBEE"""" CLUJ-NAPOCA""",GRADINITA CU PROGRAM PRELUNGIT BIOBEE CLUJ NAPOCA,CLUJ-NAPOCA,Alverna,
18004579,1261103021,,120438221,57706,57715,1261103021,CLUJ,,,1,"""ȘCOALA GIMNAZIALĂ """"GHEORGHE ȘINCAI"""" FLOREȘTI"," COM. FLOREȘTI""",SCOALA GIMNAZIALA GHEORGHE SINCAI FLORESTI COM FLORESTI,FLOREŞTI,Andrei Mureșanu
