COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
15295147,2161101375,,210539441,92701,92710,2161101375,IALOMIŢA,,,1,"""ŞCOALA GIMNAZIALĂ """"RADU VODĂ """" FETEŞTI""",SCOALA GIMNAZIALA RADU VODA FETESTI,FETEŞTI,LUMINII,
,2162100469,2161101488,,94045,94063,2162100469,IALOMIŢA,,,4,GRĂDINIŢA CU PROGRAM NORMAL NICOLEŞTI-ŞC.GIM.MILOŞEŞTI,GRADINITA CU PROGRAM NORMAL NICOLESTI SC GIM MILOSESTI,NICOLEŞTI,CENTRALĂ,
33559816,2161100822,,210537974,179819,93058,2161100822,IALOMIŢA,,,142,"""ŞCOALA GIMNAZIALĂ """"IONEL PERLEA"""" OGRADA""",SCOALA GIMNAZIALA IONEL PERLEA OGRADA,OGRADA,IONEL PERLEA,
,2162100252,2161101262,,100709,100718,2162100252,IALOMIŢA,,,1,"""GRĂDINIŢA CU PROGRAM NORMAL CIOCÂRLIA-LIC.TEH.""""SF.ECATERINA"""" URZ.""",GRADINITA CU PROGRAM NORMAL CIOCARLIA LIC TEH SF ECATERINA URZ ,CIOCÂRLIA,PRINCIPALĂ,
,2162100406,2161101045,,105026,105071,2162100406,IALOMIŢA,,,1,GRĂDINIŢA CU PROGRAM NORMAL LILIECI-ŞC.GIM.SINEŞTI,GRADINITA CU PROGRAM NORMAL LILIECI SC GIM SINESTI,LILIECI,ȘCOLII,
14077799,2161100709,,210568739,100683,100692,2161100709,IALOMIŢA,,,88,"""ŞCOALA GIMNAZIALĂ """"ION HELIADE RĂDULESCU"""" URZICENI""",SCOALA GIMNAZIALA ION HELIADE RADULESCU URZICENI,URZICENI,CALEA BUCUREŞTI,
33561840,2161100831,,210537871,92907,92916,2161100831,IALOMIŢA,,,7,"""ŞCOALA GIMNAZIALĂ """"ARHIMANDRIT TEOFIL"""" BALACIU""",SCOALA GIMNAZIALA ARHIMANDRIT TEOFIL BALACIU,BALACIU,PITIŞTEANU,
33561913,2161100971,,210539142,94429,94438,2161100971,IALOMIŢA,,,44,ŞCOALA PROFESIONALĂ SCÂNTEIA,SCOALA PROFESIONALA SCANTEIA,SCÂNTEIA,ŞTEFAN CEL MARE,
4364853,2161101262,,210989177,100683,100692,2161101262,IALOMIŢA,,,57,"""LICEUL TEHNOLOGIC """"SF.ECATERINA"""" URZICENI""",LICEUL TEHNOLOGIC SF ECATERINA URZICENI,URZICENI,PANDURI,
4596780,2161100727,,210539893,92658,92667,2161100727,IALOMIŢA,,,5,"""LICEUL PEDAGOGIC """"MATEI BASARAB"""" SLOBOZIA""",LICEUL PEDAGOGIC MATEI BASARAB SLOBOZIA,SLOBOZIA,MATEI BASARAB,
33561018,2161101452,,210562058,100923,100932,2161101452,IALOMIŢA,,,1,"""ŞCOALA GIMNAZIALĂ """"ROMAN IALOMIŢEANUL"""" AXINTELE""",SCOALA GIMNAZIALA ROMAN IALOMITEANUL AXINTELE,AXINTELE,ŞCOLII,
11391354,2181100981,,211313466,92658,92667,2181100981,IALOMIŢA,,,1-3,CLUBUL ŞCOLAR SPORTIV SLOBOZIA,CLUBUL SCOLAR SPORTIV SLOBOZIA,SLOBOZIA,STADIONULUI,
