COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata,
,562104739,561100735,1191648,28139,28184,562104739,BIHOR,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 3 SUPLACU DE TINCA,GRADINITA CU PROGRAM NORMAL NR 3 SUPLACU DE TINCA,SUPLACU DE TINCA,"""sat Suplacu de Tinca"," nr.202""",
4390275,561101311,,1162075,26564,26573,561101311,BIHOR,,,26,LICEUL DE ARTE ORADEA,LICEUL DE ARTE ORADEA,ORADEA,str. Petodi Sandor,,
,562107864,561108404,969373,27686,27711,562107864,BIHOR,,,601,ŞCOALA PRIMARĂ NR.3 BEZNEA,SCOALA PRIMARA NR 3 BEZNEA,BEZNEA,Principala,,
,562103729,561101614,362757,29724,29751,562103729,BIHOR,,,FN,ȘCOALA GIMNAZIALĂ NR. 2 HUSASĂU DE CRIȘ,SCOALA GIMNAZIALA NR 2 HUSASAU DE CRIS,HUSASĂU DE CRIŞ,sat Husasău de Criș,,
,562104115,561101632,1161813,27935,27962,562104115,BIHOR,,,,GRĂDINIȚA CU PROGRAM NORMAL NR.4 REMEȚI,GRADINITA CU PROGRAM NORMAL NR 4 REMETI,REMEŢI,,,
,582109053,561101971,,26804,26813,582109053,BIHOR,,,18,CLUBUL SPORTIV ȘCOLAR NR.3 BEIUȘ,CLUBUL SPORTIV SCOLAR NR 3 BEIUS,BEIUŞ,Piata Samuil Vulcan,,
4660697,561100206,,364573,26564,26573,561100206,BIHOR,,,3-5,"""COLEGIUL NAȚIONAL """"EMANUIL GOJDU"""" ORADEA""",COLEGIUL NATIONAL EMANUIL GOJDU ORADEA,ORADEA,SPIRU HARET,,
,562102452,561101867,1191002,32153,27472,562102452,BIHOR,,,25,GRĂDINIȚA CU PROGRAM NORMAL NR. 3 PARHIDA,GRADINITA CU PROGRAM NORMAL NR 3 PARHIDA,PARHIDA,sat Parhida,,
,562107258,561101288,1193763,31789,31805,562107258,BIHOR,,,215,GRĂDINIŢA CU PROG.NORMAL NR. 5 BELFIR,GRADINITA CU PROG NORMAL NR 5 BELFIR,BELFIR,Principala,,
,562103937,561101017,,26975,26984,562103937,BIHOR,,,62,"""GRĂDINIȚA CU PROGRAM PRELUNGIT """"FLUIERAȘUL FERMECAT"""" SALONTA""",GRADINITA CU PROGRAM PRELUNGIT FLUIERASUL FERMECAT SALONTA,SALONTA,str. Kulin Gyorgy,,
19163327,561101555,,364963,29662,29671,561101555,BIHOR,,,,ŞCOALA GIMNAZIALĂ NR.1 HUSASĂU DE TINCA,SCOALA GIMNAZIALA NR 1 HUSASAU DE TINCA,HUSASĂU DE TINCA,"""sat Husasău de Tinca"," nr.5""",
12567646,561101121,,359786,26564,26573,561101121,BIHOR,,,17,GRĂDINIȚA CU PROGRAM PRELUNGIT NR.46 ORADEA,GRADINITA CU PROGRAM PRELUNGIT NR 46 ORADEA,ORADEA,str. Ferldioarei,,
,562106619,561108621,959146,31262,31271,562106619,BIHOR,,,72,GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 2 RAFINARIA SUPLACU DE BARCĂU,GRADINITA CU PROGRAM PRELUNGIT NR 2 RAFINARIA SUPLACU DE BARCAU,SUPLACU DE BARCĂU,CRINULUI,,
,562105093,561101338,362446,29243,29314,562105093,BIHOR,,,86,ȘCOALA PRIMARĂ NR.2 ȘEBIȘ,SCOALA PRIMARA NR 2 SEBIS,ŞEBIŞ,PRINCIPALA,,
,562103557,561108467,,26564,26573,562103557,BIHOR,,,19,GRĂDINIȚA CU PROGRAM PRELUNGIT NR.43 ORADEA,GRADINITA CU PROGRAM PRELUNGIT NR 43 ORADEA,ORADEA,Bdul Dacia,,
,562104273,561101207,1191741,28335,28362,562104273,BIHOR,,,56A,GRĂDINIȚA CU PROGRAM NORMAL NR. 2 CEIȘOARA,GRADINITA CU PROGRAM NORMAL NR 2 CEISOARA,CEIŞOARA,Ceișoara,,
,562100355,561101935,1218094,30069,30078,562100355,BIHOR,,,47,ŞCOALA PRIMARĂ NR.1 MĂGEŞTI,SCOALA PRIMARA NR 1 MAGESTI,MĂGEŞTI,"""sat Măgeşti"," nr.47""",
,562102606,561108603,5360204,27070,27150,562102606,BIHOR,,,53,ŞCOALA PRIMARĂ NR.3 SUIUG,SCOALA PRIMARA NR 3 SUIUG,SUIUG,Principala,,
12545575,561101496,,365230,26564,26573,561101496,BIHOR,,,2,"""ȘCOALA GIMNAZIALĂ """"LUCREȚIA SUCIU"""" ORADEA""",SCOALA GIMNAZIALA LUCRETIA SUCIU ORADEA,ORADEA,str. Griviței,,
4473281,561101944,,364638,26564,26573,561101944,BIHOR,,,,CENTRUL ȘCOLAR DE EDUCAȚIE INCLUZIVĂ NR.1 ORADEA,CENTRUL SCOLAR DE EDUCATIE INCLUZIVA NR 1 ORADEA,ORADEA,ROMAN CIOROGARIU NR.48,,
,562104911,561101804,361521,28246,28308,562104911,BIHOR,,,124,ŞCOALA GIMNAZIALĂ NR.2 INAND,SCOALA GIMNAZIALA NR 2 INAND,INAND,Principala,,
,562103896,561101944,500189,26582,26591,562103896,BIHOR,,,,ȘCOALA GIMNAZIALĂ SPECIALĂ 1 MAI SÎNMARTIN,SCOALA GIMNAZIALA SPECIALA 1 MAI SINMARTIN,SÂNMARTIN,,,
21742126,561108327,,364248,31654,31663,561108327,BIHOR,,,209,ȘCOALA GIMNAZIALĂ NR.1 TĂUTEU,SCOALA GIMNAZIALA NR 1 TAUTEU,TĂUTEU,,,
4593385,561108458,,364626,26564,26573,561108458,BIHOR,,,33,"""COLEGIUL TEHNIC """"CONSTANTIN BRÂNCUȘI"""" ORADEA""",COLEGIUL TEHNIC CONSTANTIN BRANCUSI ORADEA,ORADEA,str. Menumorut,,
,562105401,561101044,501066,32090,32134,562105401,BIHOR,,,126,GRĂDINIŢA CU PROGRAM NORMAL NR. 3 SERGHIŞ,GRADINITA CU PROGRAM NORMAL NR 3 SERGHIS,ŞERGHIŞ,principala,,
,562102981,561101727,1196662,27846,27855,562102981,BIHOR,,,161b,ȘCOALA PRIMARĂ NR.1 BUDUREASA-GRUI,SCOALA PRIMARA NR 1 BUDUREASA GRUI,BUDUREASA,principala,,
,562107751,561100165,1161887,29341,29369,562107751,BIHOR,,,22,ŞCOALA PRIMARĂ NR.1 DICĂNEŞTI,SCOALA PRIMARA NR 1 DICANESTI,DICĂNEŞTI,principala,,
,562100296,561100875,362537,29467,29476,562100296,BIHOR,,,234/A,ȘCOALA PRIMARĂ NR.1 GIRIȘU DE CRIȘ,SCOALA PRIMARA NR 1 GIRISU DE CRIS,GIRIŞU DE CRIŞ,sat Giriș de Criș,,
,562105663,561101365,1192111,28709,28727,562105663,BIHOR,,,203,GRĂDINIŢA CU PROGRAM NORMAL NR. 3 FÂNAŢE,GRADINITA CU PROGRAM NORMAL NR 3 FANATE,FÂNAŢE,principala,,
12555692,561101374,,1194121,26564,26573,561101374,BIHOR,,,110/A,GRĂDINIȚA CU PROGRAM PRELUNGIT NR.54 ORADEA,GRADINITA CU PROGRAM PRELUNGIT NR 54 ORADEA,ORADEA,Bdul Dacia,,
,562106402,561100025,1193787,31841,31869,562106402,BIHOR,,,113,GRĂDINIŢA CU PROGRAM NORMAL NR.2 CĂUAŞD,GRADINITA CU PROGRAM NORMAL NR 2 CAUASD,CĂUAŞD,principala,,
,562107801,561108404,361040,27686,27711,562107801,BIHOR,,,157,ŞCOALA GIMNAZIALĂ NR.1 BEZNEA,SCOALA GIMNAZIALA NR 1 BEZNEA,BEZNEA,Principala,,
,562108137,561101302,1190204,26582,26608,562108137,BIHOR,,,27,"""GRĂDINIŢA CU PROGRAM PRELUNGIT """"CĂSUŢA POVEŞTILOR"""" BETFIA""",GRADINITA CU PROGRAM PRELUNGIT CASUTA POVESTILOR BETFIA,BETFIA,Principala,,
