COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata
,1162102591,1161100119,421072,51118,51127,1162102591,CARAŞ-SEVERIN,,,1,GRĂDINIŢA CU PROGRAM NORMAL NR. 4 ORAVIŢA,GRADINITA CU PROGRAM NORMAL NR 4 ORAVITA,ORAVIŢA,ZONA-GĂRII,
,1162103176,1161103678,,51056,51092,1162103176,CARAŞ-SEVERIN,,,NU ARE,GRĂDINIŢA CU PROGRAM NORMAL „DUMBRAVA MINUNATĂ“ MOLDOVIŢA,GRADINITA CU PROGRAM NORMAL DUMBRAVA MINUNATA“ MOLDOVITA,MOLDOVIŢA,NU ARE,
,1162100734,1161103895,421321,51500,51500,1162100734,CARAŞ-SEVERIN,,,124,GRĂDINIŢA CU PROGRAM NORMAL BERZOVIA,GRADINITA CU PROGRAM NORMAL BERZOVIA,BERZOVIA,PRINCIPALĂ,
28991078,1161103393,,777328,51207,51216,1161103393,CARAŞ-SEVERIN,,,3,GRĂDINIŢA CU PROGRAM PRELUNGIT OŢELU ROŞU,GRADINITA CU PROGRAM PRELUNGIT OTELU ROSU,OŢELU ROŞU,ROZELOR,
,1162101477,1161103357,,53130,53130,1162101477,CARAŞ-SEVERIN,,,237,GRĂDINIŢA CU PROGRAM NORMAL LUNCAVIŢA,GRADINITA CU PROGRAM NORMAL LUNCAVITA,LUNCAVIŢA,NU ARE,
,1162100648,1161103271,9996,54537,54555,1162100648,CARAŞ-SEVERIN,,,1,GRĂDINIŢA CU PROGRAM NORMAL ERSIG,GRADINITA CU PROGRAM NORMAL ERSIG,ERSIG,NU ARE,
,1162101925,1161100024,422662,54573,54582,1162101925,CARAŞ-SEVERIN,,,,GRĂDINIŢA CU PROGRAM NORMAL VRANI,GRADINITA CU PROGRAM NORMAL VRANI,VRANI,,
,1142103252,1141104072,1249179,50790,50807,1142103252,CARAŞ-SEVERIN,,,,CENTRUL JUDEȚEAN DE ASISTENȚĂ PSHIOPEDAGOGICĂ,CENTRUL JUDETEAN DE ASISTENTA PSHIOPEDAGOGICA,REŞIŢA,,
,1162100327,1161103719,421589,51948,51957,1162100327,CARAŞ-SEVERIN,,,NU ARE,GRĂDINIŢA CU PROGRAM NORMAL CICLOVA ROMÂNĂ,GRADINITA CU PROGRAM NORMAL CICLOVA ROMANA,CICLOVA ROMÂNĂ,NU ARE,
,1162100458,1161103859,421709,52160,52295,1162100458,CARAŞ-SEVERIN,,,NU ARE,GRĂDINIŢA CU PROGRAM NORMAL DOLINA,GRADINITA CU PROGRAM NORMAL DOLINA,DOLINA,NU ARE,
,1162104521,1161100137,391708,52758,52776,1162104521,CARAŞ-SEVERIN,,,,GRĂDINIŢA CU PROGRAM NORMAL SOCENI,GRADINITA CU PROGRAM NORMAL SOCENI,SOCENI,SOCENI,
,1162102781,1161103886,,50790,50807,1162102781,CARAŞ-SEVERIN,,,,GRĂDINIŢA CU PROGRAM NORMAL NR.5 REŞIŢA,GRADINITA CU PROGRAM NORMAL NR 5 RESITA,REŞIŢA,,
